feature,importance,std
V322,4.5,1.9621416870348585
V110,4.4,2.1540659228538015
V173,4.4,2.33238075793812
V106,4.2,2.227105745132009
V191,4.1,1.9209372712298547
V328,3.9,2.071231517720798
V138,3.8,1.6613247725836149
V113,3.7,2.3685438564654024
V153,3.6,2.6532998322843198
V141,3.2,2.925747767665559
V240,3.0,2.280350850198276
V269,2.7,1.7349351572897473
V142,2.6,2.2
V196,2.1,1.1357816691600546
V120,2.0,1.4832396974191326
V122,1.7,1.4177446878757822
id_22,1.3,1.268857754044952
id_29,1.2,0.9797958971132712
V1,1.1,0.8306623862918074
V325,0.5,0.6708203932499369
V41,0.5,0.6708203932499369
V14,0.3,0.6403124237432849
V65,0.2,0.4000000000000001
V119,0.2,0.4
V117,0.2,0.4
V68,0.1,0.30000000000000004
V89,0.1,0.30000000000000004
id_27,0.0,0.0
V305,0.0,0.0
V107,0.0,0.0
V28,0.0,0.0
V27,0.0,0.0
V88,0.0,0.0
V241,0.0,0.0
