feature,importance,std
card1,4136.8,59.89791315229604
TransactionDT,3835.0,76.78541528180986
card2,3657.1,56.888399520464624
addr1,3365.5,77.00941500881564
TransactionAmt,2852.2,63.81347820014202
D15,1803.6,36.05606745056926
dist1,1664.6,54.321634732397364
C13,1380.5,32.72995569810628
card5,1312.0,27.129319932501073
D4,1307.8,39.57726620169716
D10,1261.7,41.104865892008455
D2,1239.4,29.56416750054024
D1,1023.8,28.009998214923186
D11,967.1,36.86041236882735
C1,935.2,18.454267799075637
id_20,830.4,25.32271707380549
C2,759.5,33.77054929964865
id_02,736.4,30.51950196186039
C6,660.4,21.214146223687628
C11,646.4,28.91435629579189
D3,642.5,23.13114783144148
C14,636.0,22.16303228351211
id_19,620.5,31.903761533712604
D8,617.2,22.310535627814946
V313,554.8,28.940628880520197
D5,552.3,36.57061662045091
C9,537.6,18.396738841436004
M4,537.3,13.244244032786469
M5,499.9,21.819486703403452
M6,445.7,21.721187812824603
dist2,444.6,18.655830187906407
V307,442.1,16.244691440590678
V310,420.7,22.104524423746373
C5,364.7,25.15968998219175
id_33,354.5,11.002272492535349
id_06,346.0,24.091492274244864
V315,344.2,19.502820308868152
id_05,339.8,12.552290627610565
V314,321.2,14.695577566057075
D14,316.4,16.280049139974977
D9,312.2,11.2942463227964
card3,284.5,13.35102992281869
card6_pca_199,283.7,13.849548729110275
P_emaildomain_pca_199,270.9,15.539948519863248
id_13,261.3,19.385819559667834
V130,259.2,15.03196593929084
id_01,249.2,17.24992753607968
V62,248.4,17.217433025860736
P_emaildomain_pca_124,241.6,12.451505933018705
V83,239.1,8.537564055396597
V76,234.1,8.814193099768124
V87,233.1,11.18436408563312
V82,228.9,15.527073130503378
C8,225.1,5.717516943569121
card4_pca_49,223.4,16.54206758540177
V53,220.3,15.9
V127,214.3,14.380890097626086
V312,214.2,16.454786537661313
C12,213.8,12.139192724394816
V75,211.9,12.259282197584001
card4_pca_124,211.3,11.916794871105234
P_emaildomain_pca_74,209.8,13.854963009694396
P_emaildomain_pca_24,209.5,10.0024996875781
V308,205.1,8.395832299420947
P_emaildomain_pca_149,202.9,8.360023923410745
V45,201.8,9.703607576566563
M3,199.4,15.14727698300919
card6_pca_24,198.6,13.792751719653335
M9,194.9,10.173003489628814
card4_pca_174,194.6,13.879481258317979
V317,193.8,13.977124167724918
D6,192.6,18.586016248782308
card4_pca_24,191.6,12.167168939404105
card4_pca_99,187.4,13.432795688165587
V54,187.2,20.093780132170256
C10,183.1,10.153324578678651
card6_pca_124,182.6,17.861690849412884
D13,181.9,9.606768447297977
M8,180.9,16.664033125267125
V61,179.6,11.155267813907471
P_emaildomain_pca_49,179.3,17.012054549642144
V78,177.6,11.689311356961968
card4_pca_74,175.3,12.033702672078947
V320,175.0,15.84297951775486
D12,174.4,12.451505933018705
V20,173.3,12.075181158061357
card6_pca_149,172.3,11.722201158485552
V13,170.2,7.743384273042374
V38,168.6,13.828955130450021
id_14,167.3,12.798828071350906
P_emaildomain_pca_174,161.4,9.393614852653903
V131,160.2,12.12270596855339
card4_pca_149,158.2,9.785703858180053
V35,157.7,13.601838111078957
V12,156.8,8.761278445523804
V36,156.6,10.32666451474047
card4_pca_199,156.1,11.776671855834312
V309,154.5,15.46770829825802
V281,154.3,12.490396310766124
V5,154.3,11.722201158485552
V283,153.9,10.624970588194586
M7,152.5,8.777812939451376
V285,148.1,7.091544260596559
id_18,137.6,16.53602128687551
V311,135.9,7.647875521999557
card6_pca_74,134.3,15.505160431288674
P_emaildomain_pca_99,134.2,12.343419299367579
V129,131.7,13.409325113517086
R_emaildomain_pca_174,130.2,11.15168148756052
V291,130.2,13.429817571359635
V86,129.9,9.893937537704591
V77,127.1,9.974467404327912
V294,123.9,8.768694315575154
V19,122.2,15.21709564930181
V306,121.1,7.6609398901179215
V136,120.3,12.63368513142543
card6_pca_49,119.3,8.414867794564572
M2,119.2,7.626270385975047
V44,119.0,11.233877335986895
V56,117.7,12.304877081872863
V282,115.6,10.790736768172968
V48,114.2,9.421252570651102
V67,113.6,6.6663333249995835
card6_pca_174,108.7,11.95867885679685
V133,108.3,6.694027188471825
V128,108.1,15.002999700059984
V37,107.4,8.187795796183488
DeviceInfo_pca_0,104.9,8.7
V55,102.9,11.861281549647154
ProductCD,102.2,5.344155686354955
V4,101.3,12.35354200219516
id_31_pca_149,100.7,7.1000000000000005
V126,100.4,14.242190842703941
id_17,100.2,7.807688518377255
V10,100.2,7.794870107962031
V90,98.6,13.492219980418346
id_09,97.9,9.533624704172071
R_emaildomain_pca_74,97.8,7.573638491504595
id_30_pca_124,96.4,6.6513156593263565
id_03,95.3,8.944830909525345
V24,95.2,9.064215354899728
R_emaildomain_pca_149,93.3,8.173738434767778
R_emaildomain_pca_124,89.9,9.406912352095134
DeviceInfo_pca_49,89.8,6.779380502671317
C4,88.9,5.682429058070149
V318,88.6,9.666436778875656
id_31_pca_199,84.4,11.577564510725043
DeviceInfo_pca_99,83.3,12.720455966670377
