feature,importance,std
weekday_purchase_15,7.8,2.85657137141714
IP_country_165,7.8,1.8330302779823358
IP_country_115,7.7,3.4365680554879163
IP_country_131,7.7,2.5317977802344327
IP_country_81,7.7,2.282542442102666
IP_country_24,7.7,4.220189569201838
IP_country_163,7.7,2.3685438564654024
IP_country_44,7.6,2.5377155080899043
browser_17,7.6,3.8000000000000003
IP_country_132,7.6,2.4979991993593593
IP_country_147,7.5,2.202271554554524
IP_country_162,7.5,1.8027756377319946
IP_country_105,7.5,3.2326459750489227
month_purchase_54,7.5,3.170173496829472
IP_country_170,7.4,1.624807680927192
IP_country_174,7.4,3.7469987990390385
weekday_purchase_34,7.4,2.8000000000000003
IP_country_70,7.4,4.565084884205331
IP_country_143,7.3,1.951922129594314
month_purchase_38,7.3,5.478138369920935
IP_country_196,7.2,2.521904042583698
IP_country_166,7.2,2.749545416973504
weekday_purchase_103,7.2,3.57211421989835
IP_country_118,7.2,2.925747767665559
IP_country_55,7.2,2.181742422927143
IP_country_145,7.1,3.5902646142032486
IP_country_71,7.1,3.3000000000000003
IP_country_117,7.1,2.4269322199023193
IP_country_110,7.1,4.4821869662029945
month_purchase_10,7.0,2.6076809620810595
IP_country_61,7.0,3.872983346207417
IP_country_53,7.0,3.0
IP_country_78,7.0,2.7202941017470885
IP_country_94,7.0,3.0
month_purchase_6,6.9,2.8792360097775935
IP_country_112,6.9,2.3
browser_29,6.9,2.7730849247724096
IP_country_138,6.8,3.3105890714493698
source_6,6.8,1.8867962264113207
month_purchase_20,6.8,1.8867962264113207
IP_country_140,6.7,4.290687590584987
IP_country_179,6.7,3.4655446902326914
month_purchase_31,6.7,2.3259406699226015
IP_country_98,6.7,2.4515301344262523
IP_country_40,6.7,2.6095976701399777
IP_country_62,6.7,3.0016662039607267
IP_country_59,6.4,2.4979991993593593
browser_8,6.4,3.0724582991474434
IP_country_104,6.3,1.8466185312619388
IP_country_126,6.3,3.822302970723278
IP_country_136,6.3,3.001666203960727
browser_36,6.3,3.848376280978772
IP_country_47,6.2,2.3579652245103193
IP_country_158,6.2,2.4413111231467406
browser_23,6.2,4.166533331199931
month_purchase_128,6.1,2.071231517720798
IP_country_146,6.1,2.507987240796891
browser_27,6.1,2.3430749027719964
IP_country_153,6.1,2.2113344387495983
IP_country_119,6.1,2.773084924772409
month_purchase_22,6.0,2.449489742783178
month_purchase_96,6.0,3.286335345030997
IP_country_109,6.0,1.9493588689617927
IP_country_149,5.9,3.753664875824692
IP_country_154,5.9,3.014962686336267
IP_country_186,5.9,2.947880594596735
month_purchase_142,5.9,4.414748010928823
IP_country_181,5.8,3.1559467676119004
IP_country_88,5.8,2.1354156504062622
weekday_purchase_17,5.6,1.8
month_purchase_60,5.6,3.32264954516723
IP_country_51,5.6,2.764054992217051
month_purchase_14,5.6,3.3226495451672298
IP_country_102,5.5,1.8027756377319946
IP_country_169,5.5,3.170173496829472
browser_12,5.4,3.2
weekday_purchase_12,5.4,3.104834939252005
IP_country_85,5.4,3.104834939252005
IP_country_129,5.4,2.2891046284519194
IP_country_199,5.4,3.5832945734337835
IP_country_50,5.3,1.4177446878757827
month_purchase_78,5.3,1.7349351572897471
IP_country_121,5.3,2.193171219946131
month_purchase_98,5.2,3.6000000000000005
browser_41,5.1,2.8792360097775944
month_purchase_114,5.1,2.3853720883753127
weekday_purchase_105,5.1,2.467792535850613
IP_country_54,5.1,1.57797338380595
month_purchase_56,5.1,2.3
IP_country_26,5.0,1.2649110640673518
IP_country_180,5.0,3.1304951684997055
weekday_purchase_20,4.9,1.8681541692269403
month_purchase_28,4.9,0.8306623862918074
browser_10,4.9,2.5079872407968904
IP_country_152,4.9,2.118962010041709
weekday_purchase_22,4.8,2.3579652245103193
IP_country_86,4.7,2.6476404589747453
IP_country_148,4.7,1.1
month_purchase_32,4.7,3.4073450074801643
IP_country_182,4.6,0.6633249580710799
month_purchase_43,4.6,2.973213749463701
IP_country_198,4.6,2.1071307505705477
weekday_purchase_38,4.6,2.0099751242241783
month_purchase_21,4.5,2.0124611797498106
weekday_purchase_44,4.5,2.6172504656604803
weekday_purchase_43,4.5,1.857417562100671
IP_country_130,4.5,2.0615528128088303
IP_country_151,4.5,2.692582403567252
weekday_purchase_23,4.5,3.0740852297878796
IP_country_91,4.4,2.5768197453450252
IP_country_175,4.4,1.1135528725660044
month_purchase_16,4.4,2.90516780926679
IP_country_67,4.4,1.9595917942265422
IP_country_107,4.3,1.7349351572897473
weekday_purchase_29,4.2,1.6
IP_country_122,4.2,1.4000000000000001
month_purchase_25,4.2,2.181742422927143
month_purchase_19,4.1,1.7578395831246945
month_purchase_82,4.1,2.165640782770772
IP_country_83,4.0,2.0
IP_country_133,4.0,2.5298221281347035
IP_country_93,4.0,1.6733200530681511
weekday_purchase_52,3.9,2.981610303175114
IP_country_188,3.9,1.374772708486752
weekday_purchase_50,3.9,2.022374841615669
month_purchase_48,3.9,2.118962010041709
weekday_purchase_28,3.8,1.7204650534085253
IP_country_120,3.8,2.08806130178211
month_purchase_125,3.8,1.8330302779823362
IP_country_173,3.8,1.5362291495737217
IP_country_190,3.8,1.7776388834631176
browser_19,3.7,2.2825424421026654
source_5,3.7,1.9519221295943134
month_purchase_37,3.7,1.4866068747318506
browser_22,3.7,1.846618531261939
IP_country_99,3.7,1.676305461424021
IP_country_168,3.7,1.2688577540449522
month_purchase_34,3.6,1.3564659966250536
IP_country_108,3.6,1.8000000000000003
browser_16,3.6,4.6946778377222005
month_purchase_174,3.5,2.0615528128088303
IP_country_141,3.4,2.1071307505705477
month_purchase_115,3.4,3.6386810797320503
month_purchase_42,3.4,1.2806248474865698
month_purchase_13,3.4,1.5620499351813308
source_9,3.3,1.2688577540449522
month_purchase_18,3.3,2.0024984394500787
month_purchase_102,3.3,2.0024984394500787
month_purchase_24,3.2,2.2715633383201093
browser_13,3.2,1.8330302779823362
month_purchase_30,3.2,2.181742422927143
IP_country_128,3.2,0.9797958971132713
month_purchase_146,3.1,1.7578395831246947
sex_2,3.1,1.6401219466856727
browser_24,3.1,0.9433981132056604
month_purchase_55,3.1,1.1357816691600549
month_purchase_84,3.0,2.569046515733026
IP_country_157,3.0,2.5298221281347035
browser_18,3.0,2.0
browser_33,3.0,3.3466401061363023
month_purchase_39,3.0,1.61245154965971
weekday_purchase_25,3.0,1.3416407864998738
month_purchase_103,2.9,2.5079872407968904
month_purchase_90,2.9,2.1656407827707715
month_purchase_130,2.9,1.044030650891055
month_purchase_61,2.9,1.7
month_purchase_65,2.9,1.7578395831246945
month_purchase_87,2.9,1.7578395831246947
month_purchase_110,2.8,3.3105890714493698
month_purchase_107,2.8,2.227105745132009
month_purchase_52,2.8,0.9797958971132713
month_purchase_44,2.8,1.7776388834631176
month_purchase_46,2.8,1.5999999999999999
weekday_purchase_171,2.7,1.4866068747318506
month_purchase_143,2.7,2.147091055358389
month_purchase_50,2.7,1.8466185312619388
month_purchase_100,2.6,1.2
IP_country_123,2.6,1.624807680927192
month_purchase_72,2.6,1.5620499351813308
month_purchase_66,2.6,1.1135528725660042
browser_48,2.6,2.8354893757515653
source_4,2.6,2.2891046284519194
month_purchase_118,2.5,1.746424919657298
weekday_purchase_24,2.5,1.118033988749895
month_purchase_80,2.5,0.806225774829855
weekday_purchase_35,2.5,1.857417562100671
weekday_purchase_138,2.4,2.1540659228538015
browser_28,2.4,1.5620499351813308
month_purchase_123,2.4,1.4966629547095764
weekday_purchase_30,2.4,1.1135528725660044
month_purchase_164,2.4,1.1135528725660042
browser_80,2.4,5.238320341483517
month_purchase_192,2.4,2.1071307505705477
month_purchase_93,2.4,2.0591260281974
month_purchase_197,2.3,1.4177446878757827
month_purchase_150,2.3,1.4866068747318506
month_purchase_83,2.3,2.238302928559939
weekday_purchase_55,2.3,1.4866068747318506
month_purchase_185,2.3,1.6155494421403513
IP_country_194,2.3,1.7916472867168918
weekday_purchase_71,2.3,1.8466185312619388
month_purchase_57,2.3,1.4866068747318506
browser_25,2.3,1.6155494421403511
month_purchase_77,2.2,1.7776388834631178
weekday_purchase_66,2.2,1.2489995996796797
weekday_purchase_99,2.2,1.32664991614216
month_purchase_117,2.1,1.374772708486752
month_purchase_127,2.1,1.374772708486752
month_purchase_73,2.0,1.1832159566199232
weekday_purchase_59,2.0,1.0954451150103321
weekday_purchase_56,2.0,1.7888543819998317
browser_62,2.0,1.0954451150103321
month_purchase_33,2.0,1.0954451150103321
month_purchase_71,2.0,1.4832396974191326
month_purchase_45,1.9,0.9433981132056604
weekday_purchase_40,1.9,1.2206555615733703
weekday_purchase_33,1.9,1.3
weekday_purchase_31,1.9,1.374772708486752
weekday_purchase_115,1.9,1.6401219466856727
month_purchase_178,1.9,0.8306623862918074
month_purchase_113,1.9,0.5385164807134504
month_purchase_68,1.9,1.3
month_purchase_53,1.9,1.5779733838059502
month_purchase_40,1.9,1.8681541692269406
month_purchase_36,1.9,1.5132745950421556
weekday_purchase_136,1.8,1.5362291495737217
month_purchase_137,1.8,1.4000000000000001
month_purchase_108,1.8,1.4000000000000001
weekday_purchase_58,1.8,0.9797958971132713
month_purchase_62,1.8,1.2489995996796797
month_purchase_97,1.8,2.3579652245103193
weekday_purchase_45,1.8,1.886796226411321
weekday_purchase_78,1.7,1.1
browser_20,1.7,1.268857754044952
weekday_purchase_16,1.7,1.268857754044952
month_purchase_120,1.7,0.7810249675906654
month_purchase_149,1.7,1.676305461424021
weekday_purchase_48,1.7,1.268857754044952
weekday_purchase_37,1.6,1.3564659966250538
weekday_purchase_41,1.6,1.2806248474865698
month_purchase_35,1.6,1.42828568570857
month_purchase_134,1.6,1.42828568570857
weekday_purchase_161,1.6,1.7435595774162693
month_purchase_95,1.5,0.9219544457292888
month_purchase_70,1.5,0.9219544457292888
month_purchase_51,1.5,1.2041594578792296
month_purchase_101,1.5,1.2041594578792296
weekday_purchase_80,1.4,1.2
weekday_purchase_93,1.4,1.1135528725660044
month_purchase_59,1.4,1.019803902718557
month_purchase_147,1.4,1.42828568570857
month_purchase_49,1.4,1.1135528725660044
month_purchase_163,1.4,1.6852299546352716
month_purchase_105,1.3,0.7810249675906655
browser_60,1.3,0.6403124237432849
month_purchase_29,1.3,1.7349351572897473
weekday_purchase_91,1.3,1.004987562112089
source_28,1.3,1.4177446878757827
month_purchase_64,1.3,1.1
weekday_purchase_54,1.3,1.1874342087037917
browser_50,1.2,1.16619037896906
month_purchase_47,1.2,1.8330302779823358
month_purchase_58,1.2,0.9797958971132712
month_purchase_88,1.2,1.2489995996796797
weekday_purchase_95,1.2,0.8717797887081347
source_13,1.2,1.4000000000000001
month_purchase_26,1.1,0.9433981132056604
weekday_purchase_49,1.1,0.9433981132056604
weekday_purchase_32,1.1,0.8306623862918073
browser_65,1.1,0.9433981132056604
month_purchase_181,1.1,1.2206555615733705
weekday_purchase_122,1.1,1.757839583124695
month_purchase_191,1.1,1.1357816691600546
month_purchase_179,1.1,1.2206555615733703
source_16,1.1,0.8306623862918073
month_purchase_184,1.1,1.2206555615733703
month_purchase_74,1.0,1.0954451150103321
weekday_purchase_47,1.0,0.8944271909999159
month_purchase_126,1.0,0.8944271909999159
browser_149,1.0,1.4142135623730951
month_purchase_124,1.0,1.0954451150103321
weekday_purchase_107,1.0,1.2649110640673518
month_purchase_177,1.0,0.7745966692414834
month_purchase_141,1.0,1.0
month_purchase_158,0.9,1.1357816691600549
month_purchase_195,0.9,0.8306623862918074
month_purchase_171,0.9,1.374772708486752
weekday_purchase_19,0.9,0.9433981132056604
month_purchase_41,0.9,0.9433981132056604
browser_64,0.9,0.8306623862918076
month_purchase_63,0.9,1.044030650891055
browser_66,0.9,1.445683229480096
browser_72,0.9,0.7000000000000001
month_purchase_69,0.9,1.2206555615733703
browser_93,0.9,1.2206555615733703
sex_3,0.9,0.7000000000000001
browser_79,0.9,1.2206555615733703
month_purchase_79,0.9,0.7
month_purchase_145,0.8,1.5362291495737217
browser_55,0.8,1.077032961426901
browser_74,0.8,2.08806130178211
weekday_purchase_198,0.8,0.7483314773547883
browser_52,0.8,1.2489995996796797
browser_51,0.8,0.7483314773547883
month_purchase_81,0.8,0.7483314773547883
month_purchase_175,0.8,0.8717797887081347
weekday_purchase_106,0.8,0.9797958971132713
weekday_purchase_165,0.8,0.7483314773547883
weekday_purchase_67,0.8,0.8717797887081347
weekday_purchase_63,0.8,0.8717797887081348
browser_165,0.8,1.469693845669907
month_purchase_67,0.8,0.7483314773547882
weekday_purchase_111,0.7,0.7810249675906655
weekday_purchase_193,0.7,0.7810249675906655
weekday_purchase_128,0.7,0.6403124237432849
browser_160,0.7,1.268857754044952
month_purchase_194,0.7,0.6403124237432849
weekday_purchase_108,0.7,0.7810249675906655
browser_69,0.7,0.7810249675906655
browser_31,0.7,0.7810249675906654
weekday_purchase_102,0.7,0.7810249675906654
browser_35,0.7,0.7810249675906655
month_purchase_153,0.7,0.9
month_purchase_156,0.7,0.6403124237432848
month_purchase_157,0.7,0.6403124237432848
browser_54,0.7,0.7810249675906655
browser_45,0.7,1.004987562112089
browser_32,0.7,1.1874342087037917
month_purchase_165,0.7,0.9
month_purchase_116,0.7,1.4866068747318502
weekday_purchase_170,0.6,0.8
weekday_purchase_82,0.6,0.7999999999999999
browser_40,0.6,0.66332495807108
browser_30,0.6,0.7999999999999999
month_purchase_133,0.6,0.6633249580710799
weekday_purchase_132,0.6,0.9165151389911681
browser_38,0.6,0.9165151389911681
browser_39,0.6,0.66332495807108
