feature,importance,std
IP_country_pca_73,5.4,2.8705400188814645
IP_country_pca_82,5.4,2.1071307505705477
IP_country_pca_114,5.3,3.163858403911275
weekday_purchase_pca_35,5.3,2.238302928559939
source_pca_1,5.3,1.9000000000000001
IP_country_pca_162,5.3,1.9000000000000001
IP_country_pca_63,5.3,2.3685438564654024
IP_country_pca_107,5.3,1.4866068747318506
IP_country_pca_188,5.2,2.891366458960192
weekday_purchase_pca_7,5.2,2.5612496949731396
IP_country_pca_133,5.2,1.32664991614216
IP_country_pca_139,5.2,1.2489995996796797
IP_country_pca_120,5.1,2.1656407827707715
IP_country_pca_58,5.1,1.5779733838059502
IP_country_pca_97,5.1,2.3853720883753127
IP_country_pca_46,5.1,2.879236009777594
IP_country_pca_121,5.1,2.913760456866693
IP_country_pca_116,5.1,2.4269322199023193
IP_country_pca_135,5.0,2.0
weekday_purchase_pca_141,5.0,1.8439088914585775
IP_country_pca_118,4.9,2.1656407827707715
IP_country_pca_169,4.9,2.7367864366808017
IP_country_pca_190,4.9,2.8442925306655784
month_purchase_pca_12,4.9,1.5779733838059502
month_purchase_pca_27,4.9,1.8138357147217055
IP_country_pca_61,4.9,2.0712315177207983
IP_country_pca_53,4.9,1.7578395831246947
month_purchase_pca_15,4.8,2.749545416973504
IP_country_pca_125,4.8,2.6
IP_country_pca_95,4.8,2.181742422927143
IP_country_pca_71,4.8,1.8330302779823362
IP_country_pca_26,4.8,1.5362291495737217
IP_country_pca_27,4.7,1.3453624047073711
IP_country_pca_175,4.7,2.72213151776324
IP_country_pca_108,4.7,1.5524174696260025
IP_country_pca_127,4.7,2.147091055358389
IP_country_pca_138,4.6,1.624807680927192
IP_country_pca_76,4.6,1.9078784028338913
IP_country_pca_68,4.6,2.1071307505705477
month_purchase_pca_38,4.6,2.4576411454889016
IP_country_pca_153,4.6,1.5620499351813308
IP_country_pca_119,4.6,1.9595917942265424
IP_country_pca_59,4.6,2.4576411454889016
IP_country_pca_62,4.6,2.3748684174075834
month_purchase_pca_40,4.5,1.746424919657298
IP_country_pca_110,4.5,1.5652475842498528
IP_country_pca_51,4.5,1.6881943016134133
weekday_purchase_pca_10,4.5,2.5
month_purchase_pca_34,4.5,1.857417562100671
