feature,importance,std
DeviceInfo_pca_36,62.9,7.712976079309464
V289,62.8,6.4621977685614045
P_emaildomain_pca_40,62.0,8.12403840463596
V265,60.1,6.268173577685928
card4_pca_1,59.8,7.222188034107115
R_emaildomain_pca_5,59.6,4.1036569057366385
V132,59.4,12.877888025604198
V11,59.3,5.950630218724736
V47,58.8,5.2497618993626745
V300,58.7,8.379140767405689
V81,58.6,7.296574538781879
V268,58.0,8.23407554009556
V271,57.9,6.252199612936234
V258,57.4,5.868560300448484
DeviceInfo_pca_4,57.4,7.269112738154499
V94,56.9,6.862215385719105
V52,56.1,5.85576638878294
V319,55.3,7.975587752636166
R_emaildomain_pca_2,55.1,6.7149087856798175
DeviceInfo_pca_2,54.5,9.2655275079188
id_30_pca_5,53.3,8.038034585643432
V292,53.1,5.734980383575866
V156,52.2,4.237924020083418
V234,51.8,5.134199061197374
C7,49.8,7.858753081755401
V137,49.7,7.694803441284254
id_15,49.5,6.87386354243376
V160,49.5,7.671375365604267
V40,49.5,6.88839603971781
V51,49.1,6.10655385630881
V270,48.8,5.81033561853358
V288,48.5,8.605230967266364
C3,48.3,4.817675788178362
V149,47.8,8.576712656956628
V301,47.7,7.668767828015137
id_30_pca_43,47.5,6.830080526611674
id_07,47.3,7.510659092250159
V152,47.1,5.629387178015028
id_08,46.9,5.223983154643591
id_30_pca_0,46.6,6.931089380465383
V79,46.4,3.7735924528226414
V208,46.0,7.9498427657407165
V215,46.0,5.779273310719955
R_emaildomain_pca_45,45.9,7.368174807915458
V207,45.7,6.293647591023825
id_30_pca_7,45.7,6.435060217278467
R_emaildomain_pca_19,45.1,9.159148432032316
R_emaildomain_pca_3,45.1,4.784349485562274
card6_pca_2,44.9,7.006425622241343
id_30_pca_39,44.5,6.5
id_30_pca_6,44.4,7.851114570556209
V209,44.2,5.173006862551025
addr2,43.8,2.181742422927143
V263,43.8,7.4404300950953095
V39,43.5,7.116881339463234
id_30_pca_25,43.5,7.826237921249264
V259,43.3,7.197916365171244
V222,43.2,5.2115256883181535
R_emaildomain_pca_44,43.1,7.020683727387241
id_30_pca_46,42.9,6.155485358604957
id_30_pca_20,42.4,5.571355310873648
V102,42.3,4.267317658670374
V2,42.3,5.3113086899558
V134,41.9,6.518435395092905
id_30_pca_26,41.6,10.480458005259122
id_30_pca_42,41.5,5.5901699437494745
V278,41.2,5.929586832149436
id_30_pca_34,41.1,3.726929030716845
id_30_pca_22,40.7,7.733692520394122
V280,40.4,7.525955088890711
R_emaildomain_pca_34,40.4,6.499230723708768
id_30_pca_21,39.1,6.1392181912683315
V34,38.9,6.073713855624086
id_30_pca_38,38.5,6.422616289332565
id_30_pca_30,38.3,4.196427051671457
DeviceType_pca_49,38.2,6.273754856543249
R_emaildomain_pca_41,38.1,4.657252408878008
id_30_pca_23,38.0,7.224956747275377
V169,37.7,4.196427051671457
V73,37.3,5.040833264451424
V33,37.2,3.5440090293338704
id_30_pca_37,37.1,3.858756276314948
id_30_pca_8,36.6,6.26418390534633
id_30_pca_29,36.5,4.272001872658765
id_30_pca_10,36.4,5.817215828899594
id_30_pca_32,36.3,5.0803543183522155
id_30_pca_41,36.1,6.9346953790343235
V85,36.1,6.9346953790343235
id_30_pca_47,36.0,6.985699678629192
id_30_pca_17,35.8,5.6
id_30_pca_48,35.8,4.770744176750625
V224,35.8,5.3065996645686395
V257,35.7,5.814636704042652
id_30_pca_35,35.5,7.3246160308919945
V279,35.4,7.031358332498779
id_30_pca_33,35.3,6.050619802962338
V43,35.2,4.853864439804639
V276,34.9,5.752390807307862
R_emaildomain_pca_7,34.9,7.634788798650557
id_38,34.8,4.445222154178573
V229,34.6,6.327716807822551
id_30_pca_45,34.5,6.296824596572466
id_30_pca_9,34.3,6.261788881781307
V8,34.1,4.592385001282013
id_30_pca_11,34.1,5.430469592954186
id_30_pca_40,33.9,5.593746508378798
V143,33.9,5.4671747731346585
V256,33.8,3.2802438933713454
V245,33.7,4.337049688440288
card6_pca_4,33.7,4.796873982084583
V159,33.2,7.426977851050857
V218,33.1,5.838664230798
id_04,33.0,6.2289646009589745
DeviceType_pca_0,32.7,7.443789357578571
id_30_pca_13,32.7,6.5122960620659756
V166,32.6,8.077128202523468
R_emaildomain_pca_4,32.6,4.608687448721165
id_30_pca_14,32.6,6.711184694225007
id_30_pca_2,32.3,4.382921400162226
V262,32.2,5.946427498927402
V189,32.1,4.742362280551751
V164,32.0,7.563068160475615
V80,31.9,2.6999999999999997
id_30_pca_18,31.6,3.7735924528226414
